Campaign,Ad group,Ad ID,Day,Ad strength,Clicks,CTR,Conv. rate,Impressions,Impression (Absolute Top) %,Impression (Top) %,Cost / conv.,Click conversion rate,Cross-device conv.,Engagements,Conversions,Cost
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 21, 2024",Excellent,8,9.88%,0%,81,6.17%,44.44%,฿0,0%,0,0,0,฿171.7
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 22, 2024",Excellent,5,8.77%,0%,57,5.26%,56.14%,฿0,0%,0,0,0,฿87.45
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 23, 2024",Excellent,10,28.57%,20%,35,20%,68.57%,฿114.12,20%,0,0,2,฿228.23
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 24, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 25, 2024",Excellent,5,15.63%,0%,32,3.13%,40.63%,฿0,0%,0,0,0,฿101.14
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 26, 2024",Excellent,5,10.87%,0%,46,6.52%,36.96%,฿0,0%,0,0,0,฿83.16
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 27, 2024",Excellent,6,8.45%,0%,71,8.45%,45.07%,฿0,0%,0,0,0,฿102.25
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 28, 2024",Excellent,6,7.79%,16.67%,77,5.19%,29.87%,฿112.31,16.67%,0,0,1,฿112.31
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 29, 2024",Excellent,9,11.69%,11.11%,77,10.39%,45.45%,฿172.81,11.11%,0,0,1,฿172.81
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 30, 2024",Excellent,1,6.25%,0%,16,18.75%,81.25%,฿0,0%,0,0,0,฿12.64
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 5, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 6, 2024",Excellent,13,9.29%,15.38%,140,13.57%,56.43%,฿159.65,15.38%,0,0,2,฿319.29
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 7, 2024",Excellent,9,14.75%,11.11%,61,21.31%,72.13%,฿263.41,11.11%,0,0,1,฿263.41
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 8, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 9, 2024",Excellent,17,15.45%,0%,110,16.36%,60.91%,฿0,0%,0,0,0,฿566.33
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 10, 2024",Excellent,13,10.66%,0%,122,11.48%,54.1%,฿0,0%,0,0,0,฿352.68
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 11, 2024",Excellent,8,6.5%,0%,123,12.2%,42.28%,฿0,0%,0,0,0,฿161.01
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 12, 2024",Excellent,4,5.71%,0%,70,4.29%,37.14%,฿0,0%,0,0,0,฿70.26
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 13, 2024",Excellent,9,8.65%,0%,104,14.42%,47.12%,฿0,0%,0,0,0,฿150.5
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 14, 2024",Excellent,10,25.64%,0%,39,38.46%,71.79%,฿0,0%,0,0,0,฿259.59
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 15, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 16, 2024",Excellent,5,7.58%,0%,66,10.61%,50%,฿0,0%,0,0,0,฿91.72
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 17, 2024",Excellent,5,7.14%,0%,70,12.86%,52.86%,฿0,0%,0,0,0,฿71.16
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 18, 2024",Excellent,5,8.33%,0%,60,16.67%,56.67%,฿0,0%,0,0,0,฿76.82
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 19, 2024",Excellent,3,4.29%,0%,70,14.29%,52.86%,฿0,0%,0,0,0,฿92.44
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 20, 2024",Excellent,5,8.77%,0%,57,14.04%,59.65%,฿0,0%,0,0,0,฿85.45
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 21, 2024",Excellent,3,8.33%,0%,36,25%,55.56%,฿0,0%,0,0,0,฿59.06
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 22, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 23, 2024",Excellent,4,8.51%,0%,47,12.77%,46.81%,฿0,0%,0,0,0,฿59.53
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 24, 2024",Excellent,6,9.38%,33.33%,64,12.5%,50%,฿48.47,33.33%,0,0,2,฿96.95
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 25, 2024",Excellent,7,24.14%,0%,29,13.79%,48.28%,฿0,0%,0,0,0,฿131.03
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 26, 2024",Excellent,2,3.57%,0%,56,1.79%,39.29%,฿0,0%,0,0,0,฿19.37
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 20, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 21, 2024",Good,1,100%,0%,1,0%,100%,฿0,0%,0,0,0,฿16.69
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 25, 2024",Good,0,0%,0%,3,0%,33.33%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 26, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 27, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 28, 2024",Good,1,50%,0%,2,100%,100%,฿0,0%,0,0,0,฿25.16
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 9, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 10, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 23, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 25, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Dec 26, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 16, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 17, 2024",Good,21,6.6%,9.52%,318,25.33%,88%,฿274.67,9.52%,0,0,2,฿549.34
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 18, 2024",Good,16,4.55%,0%,352,25.38%,91.24%,฿0,0%,0,0,0,฿230.4
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 20, 2024",Good,50,8.64%,8%,579,21.63%,81.38%,฿305.16,8%,0,0,4,"฿1,220.62"
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 21, 2024",Good,43,7.99%,4.65%,538,26.52%,83.14%,฿598.1,4.65%,0,0,2,"฿1,196.21"
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 22, 2024",Good,40,7.62%,5%,525,26.83%,83.98%,฿582.67,5%,0,0,2,"฿1,165.33"
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 23, 2024",Good,40,9.2%,0%,435,27.88%,80.29%,฿0,0%,0,0,0,"฿1,199.73"
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"May 24, 2024",Good,18,8%,5.56%,225,21.17%,80.63%,฿388.83,5.56%,0,0,1,฿388.83
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"Nov 4, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา โรงพิมพ์,394615399800,"Nov 5, 2024",Good,20,8.85%,5%,226,25.33%,73.78%,฿849.11,5%,0,0,1,฿849.11
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 20, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 21, 2024",Good,0,0%,0%,1,100%,100%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 23, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 25, 2024",Good,2,66.67%,0%,3,100%,100%,฿0,0%,0,0,0,฿46.56
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 26, 2024",Good,1,50%,100%,2,50%,100%,฿55.87,100%,0,0,1,฿55.87
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 27, 2024",Good,0,0%,0%,1,100%,100%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 28, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Nov 29, 2024",Good,0,0%,0%,5,20%,40%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 5, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 6, 2024",Good,1,11.11%,0%,9,77.78%,77.78%,฿0,0%,0,0,0,฿23.55
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 8, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 9, 2024",Good,0,0%,0%,3,66.67%,66.67%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 10, 2024",Good,1,33.33%,0%,3,100%,100%,฿0,0%,0,0,0,฿28.01
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 11, 2024",Good,1,25%,0%,4,25%,75%,฿0,0%,0,0,0,฿7.15
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 12, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 13, 2024",Good,0,0%,0%,1,100%,100%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 14, 2024",Good,0,0%,0%,5,60%,60%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 16, 2024",Good,0,0%,0%,3,33.33%,33.33%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 17, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 18, 2024",Good,4,66.67%,25%,6,83.33%,83.33%,฿74.38,25%,0,0,1,฿74.38
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 19, 2024",Good,1,16.67%,0%,6,50%,83.33%,฿0,0%,0,0,0,฿27.03
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 23, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 24, 2024",Good,0,0%,0%,1,0%,100%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 25, 2024",Good,0,0%,0%,1,100%,100%,฿0,0%,0,0,0,฿0
โรงพิมพ์,กลุ่มโฆษณา ใบOPD,721963527100,"Dec 26, 2024",Good,0,0%,0%,4,0%,50%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 16, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 17, 2024",Excellent,9,9.47%,0%,95,27.37%,84.21%,฿0,0%,0,0,0,฿202.67
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 18, 2024",Excellent,3,3.7%,0%,81,24.69%,81.48%,฿0,0%,0,0,0,฿69.45
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 19, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 20, 2024",Excellent,9,8.04%,0%,112,15.18%,72.32%,฿0,0%,0,0,0,฿168.13
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 21, 2024",Excellent,9,9.57%,0%,94,30.85%,76.6%,฿0,0%,0,0,0,฿208.41
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 22, 2024",Excellent,6,5.45%,0%,110,24.55%,77.27%,฿0,0%,0,0,0,฿144.13
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 23, 2024",Excellent,10,7.58%,50%,132,25.19%,74.05%,฿50.08,50%,0,0,5,฿250.42
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"May 24, 2024",Excellent,1,4%,0%,25,32%,80%,฿0,0%,0,0,0,฿14.22
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 4, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 5, 2024",Excellent,7,9.46%,14.29%,74,40.54%,79.73%,฿173.85,14.29%,0,0,1,฿173.85
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 6, 2024",Excellent,7,5.93%,0%,118,32.2%,72.88%,฿0,0%,0,0,0,฿167.32
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 7, 2024",Excellent,6,6.52%,0%,92,26.09%,79.35%,฿0,0%,0,0,0,฿238.31
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 8, 2024",Excellent,5,7.69%,0%,65,26.15%,78.46%,฿0,0%,0,0,0,฿84.47
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 9, 2024",Excellent,1,3.57%,0%,28,53.57%,78.57%,฿0,0%,0,0,0,฿36.94
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 10, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 11, 2024",Excellent,7,8.43%,0%,83,14.46%,67.47%,฿0,0%,0,0,0,฿136.9
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 12, 2024",Excellent,5,7.58%,20%,66,15.15%,53.03%,฿133.29,20%,0,0,1,฿133.29
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 13, 2024",Excellent,2,4.35%,0%,46,17.39%,63.04%,฿0,0%,0,0,0,฿17.26
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 20, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 21, 2024",Excellent,6,7.59%,0%,79,20.25%,58.23%,฿0,0%,0,0,0,฿78.96
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 22, 2024",Excellent,7,4.55%,0%,154,18.83%,67.53%,฿0,0%,0,0,0,฿185.16
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 23, 2024",Excellent,8,8.51%,12.5%,94,34.04%,63.83%,฿237.75,12.5%,0,0,1,฿237.75
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 24, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 25, 2024",Excellent,9,7.69%,0%,117,20.51%,68.38%,฿0,0%,0,0,0,฿206.2
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 26, 2024",Excellent,8,5.26%,0%,152,13.82%,69.74%,฿0,0%,0,0,0,฿157.18
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 27, 2024",Excellent,14,7.22%,0%,194,9.79%,59.79%,฿0,0%,0,0,0,฿334.92
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 28, 2024",Excellent,7,4.27%,0%,164,21.95%,70.73%,฿0,0%,0,0,0,฿143.04
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 29, 2024",Excellent,8,9.76%,0%,82,7.32%,51.22%,฿0,0%,0,0,0,฿183.33
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Nov 30, 2024",Excellent,0,0%,0%,11,9.09%,45.45%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 5, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 6, 2024",Excellent,7,4.61%,0%,152,22.37%,52.63%,฿0,0%,0,0,0,฿118.82
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 7, 2024",Excellent,10,11.11%,20%,90,22.22%,58.89%,฿89.56,20%,0,0,2,฿179.11
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 8, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 9, 2024",Excellent,5,3.55%,0%,141,12.06%,60.99%,฿0,0%,0,0,0,฿78.09
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 10, 2024",Excellent,10,11.49%,10%,87,17.24%,71.26%,฿163.96,10%,0,0,1,฿163.96
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 11, 2024",Excellent,5,5.56%,0%,90,13.48%,59.55%,฿0,0%,0,0,0,฿76.09
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 12, 2024",Excellent,4,4.71%,0%,85,15.29%,52.94%,฿0,0%,0,0,0,฿71.69
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 13, 2024",Excellent,3,7.14%,0%,42,11.9%,57.14%,฿0,0%,0,0,0,฿51.12
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 14, 2024",Excellent,3,15%,0%,20,60%,85%,฿0,0%,0,0,0,฿91.56
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 15, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 16, 2024",Excellent,6,10.17%,0%,59,10.17%,59.32%,฿0,0%,0,0,0,฿73.66
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 17, 2024",Excellent,3,3.41%,0%,88,18.18%,54.55%,฿0,0%,0,0,0,฿23.44
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 18, 2024",Excellent,3,7.32%,0%,41,14.63%,46.34%,฿0,0%,0,0,0,฿57.02
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 19, 2024",Excellent,2,3.08%,0%,65,15.63%,56.25%,฿0,0%,0,0,0,฿29.56
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 20, 2024",Excellent,7,13.46%,0%,52,15.38%,63.46%,฿0,0%,0,0,0,฿97.8
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 21, 2024",Excellent,5,12.5%,0%,40,22.5%,57.5%,฿0,0%,0,0,0,฿94.82
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 22, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 23, 2024",Excellent,2,4.17%,0%,48,12.5%,52.08%,฿0,0%,0,0,0,฿74.69
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 24, 2024",Excellent,3,3.95%,0%,76,13.16%,52.63%,฿0,0%,0,0,0,฿37.67
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 25, 2024",Excellent,6,12.24%,16.67%,49,8.16%,42.86%,฿70.55,16.67%,0,0,1,฿70.55
โลกตรายาง,กลุ่มโฆษณาตรายางปั้มชื่อ ตำแหนง ลายเซ็น,534042241565,"Dec 26, 2024",Excellent,0,0%,0%,32,6.25%,65.63%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางวันที่,534183653494,"May 16, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
โลกตรายาง,กลุ่มโฆษณาตรายางวันที่,534183653494,"May 17, 2024",Good,1,14.29%,0%,7,0%,28.57%,฿0,0%,0,0,0,฿12.39
โลกตรายาง,กลุ่มโฆษณาตรายางวันที่,534183653494,"May 18, 2024",Good,1,3.57%,0%,28,17.86%,67.86%,฿0,0%,0,0,0,฿14.23
โลกตรายาง,กลุ่มโฆษณาตรายางวันที่,534183653494,"May 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0,฿0
