Campaign,Ad group,Ad ID,Day,Ad strength,Clicks,CTR,Conv. rate,Impressions,Impression (Absolute Top) %,Impression (Top) %,Cost / conv.,Click conversion rate,Cross-device conv.,Engagements,Conversions
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 22, 2024",Good,5,7.46%,0%,67,19.4%,62.69%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 23, 2024",Good,6,7.06%,16.67%,85,25.88%,55.29%,฿109.34,16.67%,0,0,1
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 25, 2024",Good,5,5.38%,0%,93,24.73%,56.99%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 26, 2024",Good,9,11.69%,0%,77,23.38%,79.22%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 27, 2024",Good,8,7.62%,0%,105,24.04%,65.38%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 28, 2024",Good,0,0%,0%,91,15.38%,54.95%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 29, 2024",Good,1,2.63%,100%,38,13.16%,57.89%,฿11.58,100%,0,0,1
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Nov 30, 2024",Good,1,11.11%,0%,9,11.11%,66.67%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 5, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 6, 2024",Good,2,3.57%,50%,56,12.5%,51.79%,฿40.24,50%,0,0,1
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 7, 2024",Good,4,10.53%,175%,38,5.26%,42.11%,฿7.15,175%,0,0,7
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 8, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 9, 2024",Good,3,3.49%,0%,86,23.26%,60.47%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 10, 2024",Good,5,7.46%,120%,67,25.37%,61.19%,฿13.92,120%,0,0,6
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 11, 2024",Good,8,8.33%,0%,96,16.67%,58.33%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 12, 2024",Good,10,10.75%,0%,93,25.81%,67.74%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 13, 2024",Good,4,8.7%,0%,46,21.74%,56.52%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 14, 2024",Good,0,0%,0%,24,33.33%,75%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 15, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 16, 2024",Good,2,2.9%,50%,69,11.59%,55.07%,฿41.92,50%,0,0,1
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 17, 2024",Good,6,6.52%,0%,92,16.3%,51.09%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 18, 2024",Good,5,9.8%,0%,51,18%,60%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 19, 2024",Good,6,12.24%,0%,49,6.12%,61.22%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 20, 2024",Good,3,7.89%,0%,38,13.16%,57.89%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 21, 2024",Good,0,0%,0%,27,11.11%,62.96%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 23, 2024",Good,3,9.38%,0%,32,25%,43.75%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 24, 2024",Good,1,1.56%,0%,64,17.19%,67.19%,฿0,0%,0,0,0
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 25, 2024",Good,3,6.67%,166.67%,45,22.22%,66.67%,฿11.49,166.67%,0,0,5
โลกตรายาง,กลุ่มโฆษณา ตรายางหมึกในตัว,537295603192,"Dec 26, 2024",Good,1,3.7%,0%,27,25.93%,62.96%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 20, 2024",Good,0,0%,0%,19,10.53%,73.68%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 21, 2024",Good,0,0%,0%,13,15.38%,53.85%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 22, 2024",Good,0,0%,0%,9,11.11%,33.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 23, 2024",Good,1,4.76%,0%,21,28.57%,85.71%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 25, 2024",Good,0,0%,0%,9,11.11%,22.22%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 26, 2024",Good,1,9.09%,0%,11,0%,45.45%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 27, 2024",Good,0,0%,0%,5,0%,40%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 28, 2024",Good,0,0%,0%,17,5.88%,35.29%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 29, 2024",Good,0,0%,0%,6,0%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Nov 30, 2024",Good,0,0%,0%,4,0%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 5, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 6, 2024",Good,2,12.5%,0%,16,12.5%,43.75%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 7, 2024",Good,4,50%,0%,8,37.5%,87.5%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 8, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 9, 2024",Good,0,0%,0%,5,0%,20%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 10, 2024",Good,0,0%,0%,13,7.69%,61.54%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 11, 2024",Good,1,12.5%,0%,8,12.5%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 12, 2024",Good,0,0%,0%,5,20%,20%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 13, 2024",Good,0,0%,0%,10,0%,40%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 14, 2024",Good,2,16.67%,0%,12,33.33%,75%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 15, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 16, 2024",Good,0,0%,0%,5,20%,20%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 17, 2024",Good,0,0%,0%,9,0%,33.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 18, 2024",Good,1,10%,0%,10,0%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 19, 2024",Good,1,10%,0%,10,0%,30%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 20, 2024",Good,0,0%,0%,13,0%,61.54%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 21, 2024",Good,0,0%,0%,4,25%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 23, 2024",Good,0,0%,0%,15,0%,40%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 24, 2024",Good,1,8.33%,0%,12,8.33%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 25, 2024",Good,1,10%,0%,10,10%,60%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา บิล,722056468481,"Dec 26, 2024",Good,1,8.33%,0%,12,8.33%,75%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 4, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 5, 2024",Good,0,0%,0%,2,100%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 6, 2024",Good,8,44.44%,0%,18,33.33%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 7, 2024",Good,0,0%,0%,14,28.57%,85.71%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 8, 2024",Good,3,17.65%,0%,17,29.41%,82.35%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 9, 2024",Good,3,23.08%,0%,13,30.77%,69.23%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 10, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 11, 2024",Good,2,16.67%,50%,12,16.67%,58.33%,฿48.73,50%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 12, 2024",Good,2,11.11%,0%,18,27.78%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 13, 2024",Good,1,16.67%,0%,6,16.67%,83.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 20, 2024",Good,0,0%,0%,4,0%,75%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 21, 2024",Good,0,0%,0%,7,0%,28.57%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 22, 2024",Good,1,20%,0%,5,20%,40%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 23, 2024",Good,0,0%,0%,5,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 25, 2024",Good,0,0%,0%,4,25%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 26, 2024",Good,0,0%,0%,3,0%,33.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 27, 2024",Good,0,0%,0%,8,12.5%,62.5%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 28, 2024",Good,1,16.67%,0%,6,0%,33.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 29, 2024",Good,3,25%,0%,12,16.67%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Nov 30, 2024",Good,0,0%,0%,1,100%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 5, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 6, 2024",Good,2,18.18%,0%,11,27.27%,63.64%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 7, 2024",Good,1,33.33%,0%,3,33.33%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 8, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 9, 2024",Good,1,14.29%,0%,7,14.29%,42.86%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 10, 2024",Good,2,33.33%,0%,6,16.67%,83.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 11, 2024",Good,0,0%,0%,14,14.29%,64.29%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 12, 2024",Good,3,42.86%,0%,7,14.29%,57.14%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 13, 2024",Good,0,0%,0%,4,25%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 15, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 16, 2024",Good,3,25%,0%,12,16.67%,58.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 17, 2024",Good,0,0%,0%,3,0%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 18, 2024",Good,0,0%,0%,5,20%,60%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 19, 2024",Good,1,12.5%,0%,8,0%,62.5%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 20, 2024",Good,3,27.27%,33.33%,11,9.09%,54.55%,฿64.29,33.33%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 21, 2024",Good,0,0%,0%,3,33.33%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 22, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 23, 2024",Good,0,0%,0%,6,0%,66.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 24, 2024",Good,1,16.67%,0%,6,33.33%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 25, 2024",Good,2,33.33%,0%,6,16.67%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินจีน,548923114034,"Dec 26, 2024",Good,1,11.11%,0%,9,44.44%,77.78%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 4, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 5, 2024",Excellent,8,25.81%,0%,31,51.61%,93.55%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 6, 2024",Excellent,29,12.08%,0%,240,15.83%,67.5%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 7, 2024",Excellent,16,10.32%,6.25%,155,18.71%,64.52%,฿539.61,6.25%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 8, 2024",Excellent,14,14.43%,7.14%,97,11.34%,56.7%,฿280.81,7.14%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 9, 2024",Excellent,4,10%,50%,40,37.5%,70%,฿144.79,50%,0,0,2
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 10, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 11, 2024",Excellent,14,14.29%,0%,98,6.12%,45.92%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 12, 2024",Excellent,12,10.71%,8.33%,112,6.25%,41.07%,฿381.43,8.33%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 13, 2024",Excellent,4,6.9%,25%,58,10.34%,48.28%,฿122.75,25%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 19, 2024",Excellent,6,21.43%,0%,28,42.86%,78.57%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 20, 2024",Excellent,9,10.11%,0%,89,5.62%,48.31%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 21, 2024",Excellent,8,9.88%,0%,81,6.17%,44.44%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 22, 2024",Excellent,5,8.77%,0%,57,5.26%,56.14%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 23, 2024",Excellent,10,28.57%,20%,35,20%,68.57%,฿114.12,20%,0,0,2
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 24, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 25, 2024",Excellent,5,15.63%,0%,32,3.13%,40.63%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 26, 2024",Excellent,5,10.87%,0%,46,6.52%,36.96%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 27, 2024",Excellent,6,8.45%,0%,71,8.45%,45.07%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 28, 2024",Excellent,6,7.79%,16.67%,77,5.19%,29.87%,฿112.31,16.67%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 29, 2024",Excellent,9,11.69%,11.11%,77,10.39%,45.45%,฿172.81,11.11%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Nov 30, 2024",Excellent,1,6.25%,0%,16,18.75%,81.25%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 5, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 6, 2024",Excellent,13,9.29%,15.38%,140,13.57%,56.43%,฿159.65,15.38%,0,0,2
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 7, 2024",Excellent,9,14.75%,11.11%,61,21.31%,72.13%,฿263.41,11.11%,0,0,1
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 8, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 9, 2024",Excellent,17,15.45%,0%,110,16.36%,60.91%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 10, 2024",Excellent,13,10.66%,0%,122,11.48%,54.1%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 11, 2024",Excellent,8,6.5%,0%,123,12.2%,42.28%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 12, 2024",Excellent,4,5.71%,0%,70,4.29%,37.14%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 13, 2024",Excellent,9,8.65%,0%,104,14.42%,47.12%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 14, 2024",Excellent,10,25.64%,0%,39,38.46%,71.79%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 15, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 16, 2024",Excellent,5,7.58%,0%,66,10.61%,50%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 17, 2024",Excellent,5,7.14%,0%,70,12.86%,52.86%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 18, 2024",Excellent,5,8.33%,0%,60,16.67%,56.67%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 19, 2024",Excellent,3,4.29%,0%,70,14.29%,52.86%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 20, 2024",Excellent,5,8.77%,0%,57,14.04%,59.65%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 21, 2024",Excellent,3,8.33%,0%,36,25%,55.56%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 22, 2024",Excellent,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 23, 2024",Excellent,4,8.51%,0%,47,12.77%,46.81%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 24, 2024",Excellent,6,9.38%,33.33%,64,12.5%,50%,฿48.47,33.33%,0,0,2
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 25, 2024",Excellent,7,24.14%,0%,29,13.79%,48.28%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา ปฏิทินตั้งโต๊ะ,675851909024,"Dec 26, 2024",Excellent,2,3.57%,0%,56,1.79%,39.29%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 19, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 20, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 21, 2024",Good,1,100%,0%,1,0%,100%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 24, 2024",Good,0,0%,0%,0,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 25, 2024",Good,0,0%,0%,3,0%,33.33%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 26, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 27, 2024",Good,0,0%,0%,1,0%,0%,฿0,0%,0,0,0
โรงพิมพ์,กลุ่มโฆษณา สมุดคู่ฝาก,721969923577,"Nov 28, 2024",Good,1,50%,0%,2,100%,100%,฿0,0%,0,0,0
